Instrument_ID,EOM_Date,Fund_Name,Instrument_Type,Fund_Price,Final_Reference_Price,Price_Difference,Price_Source_Flag
PH,2023-07-31,Belaware,Equities,408.49,0.0,408.489990234375,No Reference Price Found
IDXX,2022-12-31,Magnum,Equities,407.96,0.0,407.9599914550781,No Reference Price Found
MA,2023-08-31,Leeder,Equities,407.85,0.0,407.8500061035156,No Reference Price Found
CHTR,2023-07-31,Leeder,Equities,405.19,0.0,405.19000244140625,No Reference Price Found
CTAS,2022-08-31,Belaware,Equities,402.65,0.0,402.6499938964844,No Reference Price Found
MCK,2023-07-31,Magnum,Equities,402.4,0.0,402.3999938964844,No Reference Price Found
ULTA,2022-09-30,Fund Whitestone,Equities,401.19,0.0,401.19000244140625,No Reference Price Found
ULTA,2023-08-31,Fund Whitestone,Equities,400.76,0.0,400.760009765625,No Reference Price Found
SPGI,2023-08-31,Belaware,Equities,400.34,0.0,400.3399963378906,No Reference Price Found
SPGI,2023-06-30,Belaware,Equities,399.96,0.0,399.9599914550781,No Reference Price Found
TDY,2022-12-31,Virtous,Equities,399.91,0.0,399.9100036621094,No Reference Price Found
MLM,2023-05-31,Magnum,Equities,398.04,0.0,398.0400085449219,No Reference Price Found
TDY,2023-08-31,Virtous,Equities,398.02,0.0,398.0199890136719,No Reference Price Found
TDY,2022-10-31,Virtous,Equities,397.98,0.0,397.9800109863281,No Reference Price Found
KLAC,2023-03-31,Magnum,Equities,396.75,0.0,396.75,No Reference Price Found
NFLX,2023-05-31,Magnum,Equities,395.23,0.0,395.2300109863281,No Reference Price Found
MA,2023-07-31,TT_monthly_Trustmind,Equities,394.28,0.0,394.2799987792969,No Reference Price Found
WST,2023-08-31,Belaware,Equities,394.2,0.0,394.20001220703125,No Reference Price Found
LLY,2023-04-30,Applebead,Equities,393.99,0.0,393.989990234375,No Reference Price Found
SPGI,2023-07-31,Belaware,Equities,393.59,0.0,393.5899963378906,No Reference Price Found
MA,2023-06-30,Wallington,Equities,392.73,0.0,392.7300109863281,No Reference Price Found
CHTR,2022-11-30,Leeder,Equities,391.29,0.0,391.2900085449219,No Reference Price Found
COO,2023-07-31,Belaware,Equities,391.26,0.0,391.260009765625,No Reference Price Found
MCK,2023-05-31,Magnum,Equities,390.84,0.0,390.8399963378906,No Reference Price Found
LIN,2023-07-31,Belaware,Equities,390.67,0.0,390.6700134277344,No Reference Price Found
KLAC,2022-11-30,Magnum,Equities,389.51,0.0,389.510009765625,No Reference Price Found
MKTX,2023-03-31,Belaware,Equities,389.31,0.0,389.30999755859375,No Reference Price Found
KLAC,2023-01-31,Magnum,Equities,388.84,0.0,388.8399963378906,No Reference Price Found
TDY,2023-05-31,Virtous,Equities,388.65,0.0,388.6499938964844,No Reference Price Found
PH,2023-06-30,Belaware,Equities,388.59,0.0,388.5899963378906,No Reference Price Found
LIN,2023-08-31,Belaware,Equities,387.95,0.0,387.95001220703125,No Reference Price Found
MCK,2022-10-31,Magnum,Equities,387.68,0.0,387.67999267578125,No Reference Price Found
ADBE,2023-03-31,Report-of-Gohen,Equities,385.37,0.0,385.3699951171875,No Reference Price Found
TDY,2023-07-31,Virtous,Equities,384.53,0.0,384.5299987792969,No Reference Price Found
CHTR,2023-01-31,Leeder,Equities,384.31,0.0,384.30999755859375,No Reference Price Found
CTAS,2022-09-30,Belaware,Equities,384.19,0.0,384.19000244140625,No Reference Price Found
KLAC,2023-04-30,Magnum,Equities,384.19,0.0,384.19000244140625,No Reference Price Found
POOL,2023-07-31,Wallington,Equities,383.64,0.0,383.6400146484375,No Reference Price Found
COO,2023-06-30,Belaware,Equities,383.4,0.0,383.3999938964844,No Reference Price Found
WST,2023-06-30,Belaware,Equities,382.28,0.0,382.2799987792969,No Reference Price Found
POOL,2023-01-31,Wallington,Equities,382.17,0.0,382.1700134277344,No Reference Price Found
COO,2023-04-30,Belaware,Equities,381.42,0.0,381.4200134277344,No Reference Price Found
LIN,2023-06-30,Belaware,Equities,381.08,0.0,381.0799865722656,No Reference Price Found
MCK,2022-11-30,Magnum,Equities,380.56,0.0,380.55999755859375,No Reference Price Found
EG,2023-02-28,Leeder,Equities,380.41,0.0,380.4100036621094,No Reference Price Found
MPWR,2022-11-30,TT_monthly_Trustmind,Equities,379.62,0.0,379.6199951171875,No Reference Price Found
MA,2023-04-30,Leeder,Equities,379.48,0.0,379.4800109863281,No Reference Price Found
LMT,2022-09-30,rpt-Catalysm,Equities,378.94,0.0,378.94000244140625,No Reference Price Found
NVDA,2023-05-31,Magnum,Equities,378.3,0.0,378.29998779296875,No Reference Price Found
ALGN,2023-07-31,Report-of-Gohen,Equities,377.89,0.0,377.8900146484375,No Reference Price Found
MCK,2023-01-31,Magnum,Equities,377.57,0.0,377.57000732421875,No Reference Price Found
ADBE,2023-04-30,Report-of-Gohen,Equities,377.56,0.0,377.55999755859375,No Reference Price Found
KLAC,2023-02-28,Magnum,Equities,377.08,0.0,377.0799865722656,No Reference Price Found
EG,2023-04-30,Leeder,Equities,376.23,0.0,376.2300109863281,No Reference Price Found
MCK,2022-12-31,Magnum,Equities,374.02,0.0,374.0199890136719,No Reference Price Found
POOL,2023-06-30,Wallington,Equities,373.57,0.0,373.57000732421875,No Reference Price Found
KLAC,2022-12-31,Magnum,Equities,373.54,0.0,373.5400085449219,No Reference Price Found
ADBE,2022-08-31,Report-of-Gohen,Equities,373.44,0.0,373.44000244140625,No Reference Price Found
COO,2023-03-31,Belaware,Equities,373.33,0.0,373.3299865722656,No Reference Price Found
ODFL,2023-08-31,Applebead,Equities,372.56,0.0,372.55999755859375,No Reference Price Found
SPGI,2023-01-31,Belaware,Equities,372.15,0.0,372.1499938964844,No Reference Price Found
COO,2023-05-31,Belaware,Equities,371.5,0.0,371.5,No Reference Price Found
ADBE,2023-01-31,Report-of-Gohen,Equities,370.34,0.0,370.3399963378906,No Reference Price Found
COO,2023-08-31,Belaware,Equities,369.81,0.0,369.80999755859375,No Reference Price Found
ODFL,2023-06-30,Applebead,Equities,369.75,0.0,369.75,No Reference Price Found
MA,2023-01-31,TT_monthly_Trustmind,Equities,369.49,0.0,369.489990234375,No Reference Price Found
CHTR,2023-04-30,Leeder,Equities,368.7,0.0,368.70001220703125,No Reference Price Found
EPAM,2022-11-30,rpt-Catalysm,Equities,368.58,0.0,368.5799865722656,No Reference Price Found
TDY,2022-08-31,Virtous,Equities,368.36,0.0,368.3599853515625,No Reference Price Found
LLY,2022-11-30,Applebead,Equities,368.13,0.0,368.1300048828125,No Reference Price Found
LIN,2023-04-30,Belaware,Equities,368.12,0.0,368.1199951171875,No Reference Price Found
WST,2023-07-31,Belaware,Equities,368.04,0.0,368.0400085449219,No Reference Price Found
CHTR,2022-10-31,Leeder,Equities,367.62,0.0,367.6199951171875,No Reference Price Found
CHTR,2023-02-28,Leeder,Equities,367.61,0.0,367.6099853515625,No Reference Price Found
CHTR,2023-06-30,Leeder,Equities,367.37,0.0,367.3699951171875,No Reference Price Found
SPGI,2023-05-31,Belaware,Equities,366.58,0.0,366.5799865722656,No Reference Price Found
MCK,2022-08-31,Magnum,Equities,365.41,0.0,365.4100036621094,No Reference Price Found
MLM,2022-11-30,Magnum,Equities,365.21,0.0,365.2099914550781,No Reference Price Found
VRTX,2023-08-31,Virtous,Equities,364.77,0.0,364.7699890136719,No Reference Price Found
MA,2023-05-31,Virtous,Equities,364.49,0.0,364.489990234375,No Reference Price Found
MCK,2023-04-30,Magnum,Equities,363.73,0.0,363.7300109863281,No Reference Price Found
LLY,2022-12-31,Applebead,Equities,362.94,0.0,362.94000244140625,No Reference Price Found
MLM,2023-04-30,Magnum,Equities,362.6,0.0,362.6000061035156,No Reference Price Found
MA,2023-03-31,Leeder,Equities,362.32,0.0,362.32000732421875,No Reference Price Found
EPAM,2022-09-30,rpt-Catalysm,Equities,362.19,0.0,362.19000244140625,No Reference Price Found
EG,2023-08-31,Leeder,Equities,362.13,0.0,362.1300048828125,No Reference Price Found
MKTX,2023-01-31,Belaware,Equities,361.26,0.0,361.260009765625,No Reference Price Found
MPWR,2022-09-30,TT_monthly_Trustmind,Equities,361.17,0.0,361.1700134277344,No Reference Price Found
WST,2023-04-30,Belaware,Equities,361.06,0.0,361.05999755859375,No Reference Price Found
SPGI,2023-04-30,Belaware,Equities,360.82,0.0,360.82000732421875,No Reference Price Found
EG,2023-07-31,Leeder,Equities,360.51,0.0,360.510009765625,No Reference Price Found
IDXX,2022-10-31,Magnum,Equities,359.68,0.0,359.67999267578125,No Reference Price Found
MLM,2023-02-28,Magnum,Equities,358.62,0.0,358.6199951171875,No Reference Price Found
MLM,2023-01-31,Magnum,Equities,358.39,0.0,358.3900146484375,No Reference Price Found
LLY,2022-10-31,Applebead,Equities,358.26,0.0,358.260009765625,No Reference Price Found
POOL,2023-08-31,Wallington,Equities,357.63,0.0,357.6300048828125,No Reference Price Found
CHTR,2023-03-31,Leeder,Equities,357.61,0.0,357.6099853515625,No Reference Price Found
EG,2023-03-31,Leeder,Equities,356.34,0.0,356.3399963378906,No Reference Price Found
MCK,2023-03-31,Magnum,Equities,355.55,0.0,355.54998779296875,No Reference Price Found
MA,2022-11-30,Virtous,Equities,354.75,0.0,354.75,No Reference Price Found
MLM,2023-03-31,Magnum,Equities,354.47,0.0,354.4700012207031,No Reference Price Found
MA,2023-02-28,rpt-Catalysm,Equities,354.22,0.0,354.2200012207031,No Reference Price Found
LIN,2023-03-31,Belaware,Equities,354.16,0.0,354.1600036621094,No Reference Price Found
NFLX,2023-01-31,Magnum,Equities,353.86,0.0,353.8599853515625,No Reference Price Found
POOL,2023-02-28,Wallington,Equities,353.68,0.0,353.67999267578125,No Reference Price Found
ALGN,2023-06-30,Report-of-Gohen,Equities,353.64,0.0,353.6400146484375,No Reference Price Found
IT,2023-07-31,Leeder,Equities,353.59,0.0,353.5899963378906,No Reference Price Found
LIN,2023-05-31,Belaware,Equities,352.38,0.0,352.3800048828125,No Reference Price Found
VRTX,2023-07-31,Virtous,Equities,352.34,0.0,352.3399963378906,No Reference Price Found
MPWR,2022-12-31,TT_monthly_Trustmind,Equities,352.22,0.0,352.2200012207031,No Reference Price Found
MCO,2023-07-31,Applebead,Equities,351.93,0.0,351.92999267578125,No Reference Price Found
VRTX,2023-06-30,Virtous,Equities,351.91,0.0,351.9100036621094,No Reference Price Found
GB00B4PTCY75,2022-11-30,Magnum,Government Bond,351.63,0.0,351.6300048828125,No Reference Price Found
GB00B4PTCY75,2022-10-31,Magnum,Government Bond,350.37,0.0,350.3699951171875,No Reference Price Found
IT,2022-11-30,Leeder,Equities,350.37,0.0,350.3699951171875,No Reference Price Found
IT,2023-06-30,Leeder,Equities,350.31,0.0,350.30999755859375,No Reference Price Found
GB00B4PTCY75,2022-12-31,Magnum,Government Bond,350.3,0.0,350.29998779296875,No Reference Price Found
GB00B4PTCY75,2022-08-31,Magnum,Government Bond,350.21,0.0,350.2099914550781,No Reference Price Found
SPGI,2022-11-30,Belaware,Equities,350.18,0.0,350.17999267578125,No Reference Price Found
GB00B4PTCY75,2023-02-28,Magnum,Government Bond,350.1,0.0,350.1000061035156,No Reference Price Found
GB00B4PTCY75,2023-05-31,Magnum,Government Bond,350.05,0.0,350.04998779296875,No Reference Price Found
GB00B4PTCY75,2023-07-31,Magnum,Government Bond,350.03,0.0,350.0299987792969,No Reference Price Found
GB00B4PTCY75,2023-04-30,Magnum,Government Bond,350.0,0.0,350.0,No Reference Price Found
EPAM,2022-10-31,rpt-Catalysm,Equities,350.0,0.0,350.0,No Reference Price Found
GB00B4PTCY75,2023-01-31,Magnum,Government Bond,349.87,0.0,349.8699951171875,No Reference Price Found
GB00B4PTCY75,2023-08-31,Magnum,Government Bond,349.72,0.0,349.7200012207031,No Reference Price Found
GB00B4PTCY75,2023-03-31,Magnum,Government Bond,349.6,0.0,349.6000061035156,No Reference Price Found
GB00B4PTCY75,2022-09-30,Magnum,Government Bond,349.42,0.0,349.4200134277344,No Reference Price Found
MCK,2023-02-28,Magnum,Equities,349.32,0.0,349.32000732421875,No Reference Price Found
POOL,2023-04-30,Wallington,Equities,349.19,0.0,349.19000244140625,No Reference Price Found
GB00B4PTCY75,2023-06-30,Magnum,Government Bond,349.19,0.0,349.19000244140625,No Reference Price Found
PH,2023-02-28,Belaware,Equities,348.96,0.0,348.9599914550781,No Reference Price Found
COO,2023-01-31,Belaware,Equities,348.9,0.0,348.8999938964844,No Reference Price Found
SPGI,2022-08-31,Belaware,Equities,348.73,0.0,348.7300109863281,No Reference Price Found
IT,2023-08-31,Leeder,Equities,348.01,0.0,348.010009765625,No Reference Price Found
IDXX,2022-08-31,Magnum,Equities,347.62,0.0,347.6199951171875,No Reference Price Found
AMP,2023-07-31,Magnum,Equities,347.12,0.0,347.1199951171875,No Reference Price Found
MCO,2023-06-30,Applebead,Equities,346.91,0.0,346.9100036621094,No Reference Price Found
WAT,2022-11-30,Applebead,Equities,346.6,0.0,346.6000061035156,No Reference Price Found
EG,2023-01-31,Leeder,Equities,346.45,0.0,346.45001220703125,No Reference Price Found
MA,2022-12-31,rpt-Catalysm,Equities,346.12,0.0,346.1199951171875,No Reference Price Found
WST,2023-03-31,Belaware,Equities,346.12,0.0,346.1199951171875,No Reference Price Found
AMP,2023-01-31,Magnum,Equities,345.88,0.0,345.8800048828125,No Reference Price Found
MLM,2022-08-31,Magnum,Equities,345.86,0.0,345.8599853515625,No Reference Price Found
LIN,2023-02-28,Belaware,Equities,345.82,0.0,345.82000732421875,No Reference Price Found
NFLX,2023-03-31,Magnum,Equities,345.48,0.0,345.4800109863281,No Reference Price Found
MSFT,2023-08-31,Fund Whitestone,Equities,345.36,0.0,345.3599853515625,No Reference Price Found
MCO,2023-08-31,Applebead,Equities,345.1,0.0,345.1000061035156,No Reference Price Found
ADBE,2022-11-30,Report-of-Gohen,Equities,344.93,0.0,344.92999267578125,No Reference Price Found
AON,2023-06-30,Belaware,Equities,344.54,0.0,344.5400085449219,No Reference Price Found
SPGI,2023-03-31,Belaware,Equities,343.1,0.0,343.1000061035156,No Reference Price Found
IT,2023-05-31,Leeder,Equities,342.86,0.0,342.8599853515625,No Reference Price Found
WAT,2022-12-31,Applebead,Equities,342.58,0.0,342.5799865722656,No Reference Price Found
ANSS,2023-07-31,Applebead,Equities,342.1,0.0,342.1000061035156,No Reference Price Found
EG,2023-06-30,Leeder,Equities,341.86,0.0,341.8599853515625,No Reference Price Found
LLY,2023-03-31,Belaware,Equities,341.8,0.0,341.79998779296875,No Reference Price Found
LLY,2023-01-31,Applebead,Equities,341.42,0.0,341.4200134277344,No Reference Price Found
VRTX,2023-04-30,Virtous,Equities,340.73,0.0,340.7300109863281,No Reference Price Found
ODFL,2023-03-31,Applebead,Equities,340.41,0.0,340.4100036621094,No Reference Price Found
POOL,2023-03-31,Wallington,Equities,340.37,0.0,340.3699951171875,No Reference Price Found
EG,2023-05-31,Leeder,Equities,340.02,0.0,340.0199890136719,No Reference Price Found
AMP,2023-02-28,Magnum,Equities,339.92,0.0,339.9200134277344,No Reference Price Found
MSFT,2023-06-30,Fund Whitestone,Equities,339.82,0.0,339.82000732421875,No Reference Price Found
KLAC,2022-08-31,Magnum,Equities,339.74,0.0,339.739990234375,No Reference Price Found
MKTX,2023-02-28,Belaware,Equities,339.72,0.0,339.7200012207031,No Reference Price Found
SPGI,2023-02-28,Belaware,Equities,339.55,0.0,339.54998779296875,No Reference Price Found
CHTR,2022-12-31,Leeder,Equities,339.1,0.0,339.1000061035156,No Reference Price Found
ODFL,2023-02-28,Applebead,Equities,338.83,0.0,338.8299865722656,No Reference Price Found
MCK,2022-09-30,Magnum,Equities,338.4,0.0,338.3999938964844,No Reference Price Found
IT,2023-01-31,Leeder,Equities,338.14,0.0,338.1400146484375,No Reference Price Found
TDY,2022-09-30,Virtous,Equities,337.47,0.0,337.4700012207031,No Reference Price Found
MPWR,2022-10-31,TT_monthly_Trustmind,Equities,337.37,0.0,337.3699951171875,No Reference Price Found
MLM,2022-12-31,Magnum,Equities,336.8,0.0,336.79998779296875,No Reference Price Found
ADBE,2022-12-31,Report-of-Gohen,Equities,336.53,0.0,336.5299987792969,No Reference Price Found
IT,2022-12-31,Leeder,Equities,336.14,0.0,336.1400146484375,No Reference Price Found
MSFT,2023-07-31,Fund Whitestone,Equities,335.21,0.0,335.2099914550781,No Reference Price Found
POOL,2022-08-31,Wallington,Equities,335.07,0.0,335.07000732421875,No Reference Price Found
ROK,2023-07-31,Applebead,Equities,334.96,0.0,334.9599914550781,No Reference Price Found
EG,2022-11-30,Leeder,Equities,334.81,0.0,334.80999755859375,No Reference Price Found
WST,2023-05-31,Belaware,Equities,334.46,0.0,334.4599914550781,No Reference Price Found
MLM,2022-10-31,Magnum,Equities,334.2,0.0,334.20001220703125,No Reference Price Found
ALGN,2023-03-31,Report-of-Gohen,Equities,334.14,0.0,334.1400146484375,No Reference Price Found
HD,2023-07-31,TT_monthly_Trustmind,Equities,333.84,0.0,333.8399963378906,No Reference Price Found
PH,2023-03-31,Belaware,Equities,333.34,0.0,333.3399963378906,No Reference Price Found
LIN,2022-11-30,Belaware,Equities,332.85,0.0,332.8500061035156,No Reference Price Found
ANSS,2023-03-31,Applebead,Equities,332.8,0.0,332.79998779296875,No Reference Price Found
EPAM,2023-01-31,rpt-Catalysm,Equities,332.65,0.0,332.6499938964844,No Reference Price Found
SPGI,2022-12-31,Belaware,Equities,332.45,0.0,332.45001220703125,No Reference Price Found
ODFL,2023-01-31,Applebead,Equities,332.43,0.0,332.42999267578125,No Reference Price Found
AMP,2023-06-30,Magnum,Equities,330.89,0.0,330.8900146484375,No Reference Price Found
COO,2022-12-31,Belaware,Equities,330.62,0.0,330.6199951171875,No Reference Price Found
ANSS,2023-06-30,Applebead,Equities,330.27,0.0,330.2699890136719,No Reference Price Found
NFLX,2023-04-30,Magnum,Equities,329.93,0.0,329.92999267578125,No Reference Price Found
WAT,2023-01-31,Applebead,Equities,328.58,0.0,328.5799865722656,No Reference Price Found
LIN,2023-01-31,Belaware,Equities,328.52,0.0,328.5199890136719,No Reference Price Found
CI,2022-12-31,Fund Whitestone,Equities,328.38,0.0,328.3800048828125,No Reference Price Found
EG,2022-12-31,Leeder,Equities,328.2,0.0,328.20001220703125,No Reference Price Found
ROK,2023-06-30,Applebead,Equities,328.15,0.0,328.1499938964844,No Reference Price Found
AMP,2022-11-30,Magnum,Equities,327.93,0.0,327.92999267578125,No Reference Price Found
IT,2023-02-28,Leeder,Equities,327.81,0.0,327.80999755859375,No Reference Price Found
EPAM,2022-12-31,rpt-Catalysm,Equities,327.74,0.0,327.739990234375,No Reference Price Found
MSFT,2023-05-31,Fund Whitestone,Equities,327.7,0.0,327.70001220703125,No Reference Price Found
GB00BD9MZZ71,2022-11-30,Report-of-Gohen,Government Bond,327.52,0.0,327.5199890136719,No Reference Price Found
COO,2023-02-28,Belaware,Equities,326.94,0.0,326.94000244140625,No Reference Price Found
MA,2022-10-31,Leeder,Equities,326.66,0.0,326.6600036621094,No Reference Price Found
POOL,2022-11-30,Wallington,Equities,326.47,0.0,326.4700012207031,No Reference Price Found
