Fund_Name,EOM_Date,Instrument_ID,Instrument_Type,Position,Fund_Price,Market_Value,Realized_PL
Applebead,2023-01-31,HOLX,Equities,281024.7599,81.3700,22866984.7129,423841.3713
Applebead,2023-01-31,IEX,Equities,297162.4822,238.2300,70793018.1409,736109.1625
Applebead,2023-01-31,IFF,Equities,231095.6650,110.2100,25469053.2411,33885.2609
Applebead,2023-01-31,LEN,Equities,303613.4569,101.7500,30892669.2446,-182305.8896
Applebead,2023-01-31,LLY,Equities,57575.5111,341.4200,19657431.0155,0.0000
Applebead,2023-01-31,LYB,Equities,54543.4444,92.9600,5070358.5886,84695.1131
Applebead,2023-01-31,LYV,Equities,25984.0802,80.4900,2091458.6121,-11975.5139
Applebead,2023-01-31,MCO,Equities,169975.0768,320.3600,54453215.6150,340582.4760
Applebead,2023-01-31,META,Equities,295585.0522,148.9700,44033305.2227,1141292.6790
Applebead,2023-01-31,MHK,Equities,196382.3931,120.0600,23577670.1147,51302.9665
Applebead,2023-01-31,MMC,Equities,120784.9572,173.6600,20975515.6744,129173.0072
Applebead,2023-01-31,NWL,Equities,93367.8663,15.5800,1454671.3574,55030.0182
Applebead,2023-01-31,ODFL,Equities,108594.0276,332.4300,36099912.5818,-88485.0383
Applebead,2023-01-31,PEP,Equities,30359.0671,168.6900,5121271.0217,3932.6777
Applebead,2023-01-31,PNR,Equities,318135.3499,54.9700,17487900.1863,-341779.4366
Applebead,2023-01-31,PTC,Equities,24758.6787,134.8800,3339450.5881,7326.5840
Applebead,2023-01-31,QRVO,Equities,277445.3978,108.6600,30147216.9237,467459.4274
Applebead,2023-01-31,REGN,Equities,178779.8013,758.4700,135599115.8614,-1644612.2933
Applebead,2023-01-31,ROK,Equities,248592.9753,278.5800,69253031.0547,1114839.5790
Applebead,2023-01-31,SEDG,Equities,165711.4901,319.1300,52883507.8256,-705295.5703
Applebead,2023-01-31,SLB,Equities,182690.9374,56.4000,10303768.8709,-122010.3587
Applebead,2023-01-31,SO,Equities,255762.4597,65.6700,16795920.7313,111360.9072
Applebead,2023-01-31,STT,Equities,108499.0843,89.7800,9741047.7856,-319482.0678
Applebead,2023-01-31,SYY,Equities,169149.7032,76.4500,12931494.8058,38407.7264
Applebead,2023-01-31,TEL,Equities,10249.6558,125.4300,1285614.3315,25954.9642
Applebead,2023-01-31,TFC,Equities,152076.3674,47.1700,7173442.2514,-183586.4004
Applebead,2023-01-31,TJX,Equities,36868.3792,80.9000,2982651.8738,381.1024
Applebead,2023-01-31,TPR,Equities,239479.8961,44.9400,10762226.5328,-185211.0752
Applebead,2023-01-31,WAT,Equities,134493.5027,328.5800,44191875.1163,-52799.0196
Applebead,2023-01-31,WYNN,Equities,74693.9977,103.1300,7703191.9810,-188953.2915
Applebead,2023-01-31,XYL,Equities,58922.2290,103.3400,6089023.1446,17525.4346
Applebead,2023-02-28,ACGL,Equities,188987.2601,70.0000,13229108.2054,-190358.0039
Applebead,2023-02-28,ANSS,Equities,270183.9238,303.6100,82030541.1139,-187559.6822
Applebead,2023-02-28,ARE,Equities,196590.8464,146.6700,28833979.4363,197004.2928
Applebead,2023-02-28,AVY,Equities,148512.9347,181.3000,26925395.0592,-200465.6931
Applebead,2023-02-28,AXP,Equities,315389.5899,172.7600,54486705.5574,51486.1332
Applebead,2023-02-28,AZO,Equities,266827.0455,2486.5400,663476121.7214,2270714.5666
Applebead,2023-02-28,BBY,Equities,130211.5602,81.1500,10566668.1125,118279.0873
Applebead,2023-02-28,BK,Equities,195470.0935,49.9700,9767640.5746,184.4432
Applebead,2023-02-28,BR,Equities,105222.9077,139.3900,14667021.1096,53470.0472
Applebead,2023-02-28,CAG,Equities,134611.8653,35.7100,4806989.7111,8733.7701
Applebead,2023-02-28,COP,Equities,270790.0840,101.1400,27387709.0961,171207.8205
Applebead,2023-02-28,CPB,Equities,146537.5868,51.7500,7583320.1145,15761.4304
Applebead,2023-02-28,CPRT,Equities,122665.0454,35.2300,4321489.5497,-19838.8439
Applebead,2023-02-28,CRL,Equities,268169.8601,219.3400,58820377.1206,-429501.8060
Applebead,2023-02-28,CSCO,Equities,133493.2224,47.7000,6367626.7070,-1479.0899
Applebead,2023-02-28,DAL,Equities,32493.3923,38.2600,1243197.1879,1888.9073
Applebead,2023-02-28,DGX,Equities,203364.6283,136.9700,27854853.1355,66624.9361
Applebead,2023-02-28,DRI,Equities,171772.8808,140.7300,24173597.5173,-190063.9170
Applebead,2023-02-28,EBAY,Equities,166378.2030,45.3800,7550242.8505,48953.3943
Applebead,2023-02-28,ENPH,Equities,92586.1666,210.5300,19492165.6450,184222.4255
Applebead,2023-02-28,EW,Equities,222924.0014,80.4400,17932006.6695,15546.9324
Applebead,2023-02-28,EXR,Equities,180384.3429,160.0800,28875925.6106,127293.6364
Applebead,2023-02-28,FOXA,Equities,170766.3764,35.0200,5980238.5025,12597.2659
Applebead,2023-02-28,GOOG,Equities,85955.3270,90.3000,7761766.0318,71073.2825
Applebead,2023-02-28,GWW,Equities,30385.6512,664.8300,20201292.4725,-563935.6210
Applebead,2023-02-28,HAL,Equities,49874.0278,36.0400,1797459.9610,-22680.8079
Applebead,2023-02-28,HOLX,Equities,279881.2207,79.6400,22289740.4159,-9891.6141
Applebead,2023-02-28,IEX,Equities,296133.0860,223.6200,66221280.6816,-75197.3976
Applebead,2023-02-28,IFF,Equities,222363.5195,91.3300,20308460.2324,-824314.5401
Applebead,2023-02-28,LEN,Equities,296483.0047,96.1300,28500911.2451,-200365.7073
Applebead,2023-02-28,LLY,Equities,57905.9138,309.7500,17936356.8003,52319.2606
Applebead,2023-02-28,LYB,Equities,55459.5416,92.2800,5117806.5030,3114.7307
Applebead,2023-02-28,LYV,Equities,25396.6977,72.0600,1830086.0334,-24758.1724
Applebead,2023-02-28,MCO,Equities,167958.4813,288.7600,48499691.0639,-318622.0926
Applebead,2023-02-28,META,Equities,297310.4883,174.9400,52011496.8180,-224047.8768
Applebead,2023-02-28,MHK,Equities,200805.0626,102.8500,20652800.6905,380570.7128
Applebead,2023-02-28,MMC,Equities,122537.6104,160.9800,19726104.5240,111118.2110
Applebead,2023-02-28,NWL,Equities,97783.7843,14.5700,1424709.7377,22300.3859
Applebead,2023-02-28,ODFL,Equities,107591.8484,338.8300,36455345.9821,32069.7342
Applebead,2023-02-28,PEP,Equities,29995.7507,171.1700,5134372.6516,4505.1225
Applebead,2023-02-28,PNR,Equities,312047.6915,55.5200,17324887.8348,16741.0606
Applebead,2023-02-28,PTC,Equities,25571.3933,125.3300,3204862.7244,38807.1212
Applebead,2023-02-28,QRVO,Equities,277167.9524,100.8900,27963474.7167,-10778.7537
Applebead,2023-02-28,REGN,Equities,170529.2292,760.4200,129673836.4555,80443.0777
Applebead,2023-02-28,ROK,Equities,250550.6005,292.4900,73283545.1324,-136152.8319
Applebead,2023-02-28,SEDG,Equities,166911.5733,317.9200,53064527.3771,7260.5034
Applebead,2023-02-28,SLB,Equities,177364.6187,52.9200,9386135.6240,-92677.9451
Applebead,2023-02-28,SO,Equities,259779.4049,61.8300,16062160.6071,77125.3477
Applebead,2023-02-28,STT,Equities,104194.9884,87.1800,9083719.0855,-55953.2468
Applebead,2023-02-28,SYY,Equities,174928.1629,73.6000,12874712.7885,82343.0513
Applebead,2023-02-28,TEL,Equities,10838.3042,126.1300,1367035.3146,-2060.2694
Applebead,2023-02-28,TFC,Equities,146483.5746,45.3100,6637170.7637,-52012.9736
Applebead,2023-02-28,TJX,Equities,37468.4208,75.9800,2846850.6095,14761.0235
Applebead,2023-02-28,TPR,Equities,231763.0109,42.9100,9944950.7961,-78326.3856
Applebead,2023-02-28,WAT,Equities,135837.4777,310.8900,42230513.4553,118874.5927
Applebead,2023-02-28,WYNN,Equities,75912.4366,107.8400,8186397.1626,-28694.2364
Applebead,2023-02-28,XYL,Equities,57687.5442,102.3100,5902012.6502,-6358.6265
Applebead,2023-03-31,ACGL,Equities,183559.6686,67.8700,12458194.7045,-57803.8498
Applebead,2023-03-31,ANSS,Equities,279111.1251,332.8000,92888182.4335,-1302925.0255
Applebead,2023-03-31,ARE,Equities,192708.7206,124.2100,23936350.1915,-435962.7181
Applebead,2023-03-31,AVY,Equities,153576.0495,178.0600,27345751.3682,82022.4594
Applebead,2023-03-31,AXP,Equities,311915.9314,163.7800,51085591.2380,-155967.2701
Applebead,2023-03-31,AZO,Equities,269490.2048,2458.1500,662447347.0340,378035.4685
Applebead,2023-03-31,BBY,Equities,124831.4403,77.3400,9654463.5964,-102491.2837
Applebead,2023-03-31,BK,Equities,194458.6310,44.6200,8676744.1157,-27056.6229
Applebead,2023-03-31,BR,Equities,106236.0582,145.9000,15499840.8851,-32978.0461
Applebead,2023-03-31,CAG,Equities,133437.1003,36.8400,4915822.7763,6637.4222
Applebead,2023-03-31,COP,Equities,271087.1510,97.6900,26482503.7826,5124.4059
Applebead,2023-03-31,CPB,Equities,143701.9471,54.1800,7785771.4938,34453.0218
Applebead,2023-03-31,CPRT,Equities,119128.5133,37.6000,4479232.0990,41907.9058
Applebead,2023-03-31,CRL,Equities,270646.6141,201.8200,54621899.6656,216963.6514
Applebead,2023-03-31,CSCO,Equities,130438.5802,51.4900,6716282.4939,57885.4693
Applebead,2023-03-31,DAL,Equities,33036.2569,34.8500,1151313.5532,9255.8422
Applebead,2023-03-31,DGX,Equities,200745.2483,140.0600,28116379.4833,40469.4200
Applebead,2023-03-31,DRI,Equities,179075.2859,152.7000,27344796.1543,-437048.9432
Applebead,2023-03-31,EBAY,Equities,170511.8229,44.1200,7522981.6269,26041.8057
Applebead,2023-03-31,ENPH,Equities,89851.1668,210.2800,18893903.3527,-3418.7497
Applebead,2023-03-31,EW,Equities,221283.6978,82.7300,18306800.3151,18781.4763
Applebead,2023-03-31,EXR,Equities,182488.9192,160.0500,29207351.5182,315.6864
Applebead,2023-03-31,FOXA,Equities,173964.6995,34.0500,5923498.0166,15511.8667
Applebead,2023-03-31,GOOG,Equities,84832.8863,104.0000,8822620.1798,76887.1877
Applebead,2023-03-31,GWW,Equities,29118.4747,685.1000,19949067.0217,128428.3353
Applebead,2023-03-31,HAL,Equities,48634.4904,31.4800,1531013.7563,-28261.4533
Applebead,2023-03-31,HOLX,Equities,293660.8681,80.7000,23698432.0577,-73032.1314
Applebead,2023-03-31,IEX,Equities,310241.8701,229.6400,71243943.0579,-424674.4038
Applebead,2023-03-31,IFF,Equities,229938.9392,91.0100,20926742.8601,12120.6716
Applebead,2023-03-31,LEN,Equities,307208.6429,104.4400,32084870.6687,-445650.2675
Applebead,2023-03-31,LLY,Equities,58640.7749,341.8000,20043416.8548,-117761.4881
Applebead,2023-03-31,LYB,Equities,55349.8294,91.3800,5057867.4102,-493.7051
Applebead,2023-03-31,LYV,Equities,25789.1299,70.0000,1805239.0953,4042.0524
Applebead,2023-03-31,MCO,Equities,174982.3861,304.5500,53290885.6735,-554537.2795
Applebead,2023-03-31,META,Equities,289308.0347,211.9400,61315944.8666,1480453.9172
Applebead,2023-03-31,MHK,Equities,200666.2344,100.2200,20110770.0144,-1825.5907
Applebead,2023-03-31,MMC,Equities,126339.1398,165.3600,20891440.1612,-83253.4941
Applebead,2023-03-31,NWL,Equities,93703.8601,12.3400,1156305.6335,-45491.1553
Applebead,2023-03-31,ODFL,Equities,107264.8215,340.4100,36514017.8773,2583.5125
Applebead,2023-03-31,PEP,Equities,28929.4321,181.0400,5237384.3807,52622.8260
Applebead,2023-03-31,PNR,Equities,309492.7676,54.8600,16978773.2284,-8431.2492
Applebead,2023-03-31,PTC,Equities,25543.5433,128.2300,3275448.5554,403.8255
Applebead,2023-03-31,QRVO,Equities,276696.2952,101.5700,28104042.7049,1603.6344
Applebead,2023-03-31,REGN,Equities,178710.1762,821.6700,146840790.4609,-2505415.0174
Applebead,2023-03-31,ROK,Equities,252126.8701,291.0200,73373961.7382,11585.5818
Applebead,2023-03-31,SEDG,Equities,167544.9505,303.9500,50925287.7136,44241.4009
Applebead,2023-03-31,SLB,Equities,179140.0583,48.8300,8747409.0471,36307.7390
Applebead,2023-03-31,SO,Equities,250703.1427,68.2200,17102968.3947,289986.5785
Applebead,2023-03-31,STT,Equities,106979.9916,75.0400,8027778.5694,169049.6962
Applebead,2023-03-31,SYY,Equities,169772.5311,76.2300,12941760.0492,67796.5574
Applebead,2023-03-31,TEL,Equities,10587.2320,129.9200,1375493.1796,4757.8193
Applebead,2023-03-31,TFC,Equities,145189.4975,32.9100,4778186.3627,-80232.7784
Applebead,2023-03-31,TJX,Equities,37183.5909,77.7300,2890280.5196,2492.2614
Applebead,2023-03-31,TPR,Equities,239689.7208,42.8100,10261116.9484,3963.3550
Applebead,2023-03-31,WAT,Equities,133506.0925,309.6300,41337491.4085,-14687.7273
Applebead,2023-03-31,WYNN,Equities,72862.6471,111.3600,8113984.3779,53676.2956
Applebead,2023-03-31,XYL,Equities,57646.1912,104.3500,6015380.0467,421.8014
Applebead,2023-04-30,ACGL,Equities,188987.2601,75.0700,14187273.6140,-195393.2950
Applebead,2023-04-30,ANSS,Equities,273286.6706,313.9200,85790151.6388,-549828.5036
Applebead,2023-04-30,ARE,Equities,188671.3099,122.8100,23170723.5688,-28261.8752
Applebead,2023-04-30,AVY,Equities,155992.8837,173.6300,27085044.3990,53532.8785
Applebead,2023-04-30,AXP,Equities,313683.7755,160.7900,50437214.2556,26429.2693
Applebead,2023-04-30,AZO,Equities,260935.8142,2663.3100,694952963.4017,8775093.8887
Applebead,2023-04-30,BBY,Equities,125578.3276,73.6300,9246332.2595,13854.7581
Applebead,2023-04-30,BK,Equities,199059.7939,42.2000,8400323.3037,55674.0713
Applebead,2023-04-30,BR,Equities,106463.5001,144.7400,15409527.0026,1319.1632
Applebead,2023-04-30,CAG,Equities,135178.9933,37.5600,5077322.9871,-6270.8146
Applebead,2023-04-30,COP,Equities,266037.0118,101.3100,26952209.6674,91407.5194
Applebead,2023-04-30,CPB,Equities,146877.2728,53.8700,7912278.6832,4921.7548
Applebead,2023-04-30,CPRT,Equities,122824.1282,39.5200,4854009.5452,-35477.9030
Applebead,2023-04-30,CRL,Equities,276852.1077,190.1200,52635122.7170,363021.3736
Applebead,2023-04-30,CSCO,Equities,137847.4272,46.8900,6463665.8630,170403.4821
Applebead,2023-04-30,DAL,Equities,32359.3112,34.2400,1107982.8166,-2064.6843
Applebead,2023-04-30,DGX,Equities,198669.8935,138.1000,27436312.2889,-20338.4777
Applebead,2023-04-30,DRI,Equities,174960.0216,150.7200,26369974.4611,-40741.1160
Applebead,2023-04-30,EBAY,Equities,162727.9499,46.1600,7511522.1657,79395.5051
Applebead,2023-04-30,ENPH,Equities,92375.0760,164.2000,15167987.4742,581508.6750
Applebead,2023-04-30,EW,Equities,223395.8695,87.9800,19654368.6006,-55444.5090
Applebead,2023-04-30,EXR,Equities,180993.5624,149.3500,27031388.5373,-80001.5914
Applebead,2023-04-30,FOXA,Equities,167120.9760,33.2600,5558443.6613,-27032.7077
Applebead,2023-04-30,GOOG,Equities,83583.8546,108.2200,9045444.7439,26354.5700
Applebead,2023-04-30,GWW,Equities,30385.6512,691.8200,21021401.1978,-42577.1294
Applebead,2023-04-30,HAL,Equities,49685.6181,32.5800,1618757.4373,-5781.2025
Applebead,2023-04-30,HOLX,Equities,277737.0847,86.0100,23888166.6533,422776.4505
Applebead,2023-04-30,IEX,Equities,294316.5043,205.0800,60358428.7024,-1955634.9243
Applebead,2023-04-30,IFF,Equities,226219.2720,95.9600,21708001.3452,92061.7631
Applebead,2023-04-30,LEN,Equities,303733.2965,112.4700,34160883.8554,139535.1603
Applebead,2023-04-30,LLY,Equities,56692.5385,393.9900,22336293.2555,508392.2761
Applebead,2023-04-30,LYB,Equities,53846.7716,92.0800,4958210.7281,5260.7023
Applebead,2023-04-30,LYV,Equities,25713.1753,67.7800,1742839.0218,-843.0964
Applebead,2023-04-30,MCO,Equities,167873.0324,311.6200,52312594.3410,251315.6535
Applebead,2023-04-30,META,Equities,294603.3385,240.3200,70799074.3172,-751403.6197
Applebead,2023-04-30,MHK,Equities,194339.6354,105.9000,20580567.3908,179675.4119
Applebead,2023-04-30,MMC,Equities,122340.1284,179.5300,21963723.2452,283329.9619
Applebead,2023-04-30,NWL,Equities,96574.2068,12.0500,1163719.1918,4162.0027
Applebead,2023-04-30,ODFL,Equities,103456.5405,319.9800,33104023.8409,-389015.8976
Applebead,2023-04-30,PEP,Equities,29602.8965,189.5700,5611821.0860,-28723.2574
Applebead,2023-04-30,PNR,Equities,317662.2159,57.8900,18389465.6767,-123767.1419
Applebead,2023-04-30,PTC,Equities,25108.0701,125.7900,3158344.1318,-5312.7734
Applebead,2023-04-30,QRVO,Equities,285602.2925,92.0800,26298259.0919,422589.5704
Applebead,2023-04-30,REGN,Equities,169206.3526,801.7900,135667961.4895,-944680.0590
Applebead,2023-04-30,ROK,Equities,255355.6805,281.0600,71770267.5563,160794.7567
Applebead,2023-04-30,SEDG,Equities,166728.2272,285.6300,47622583.5447,-74811.8540
Applebead,2023-04-30,SLB,Equities,174405.5528,49.0800,8559824.5320,5918.1319
Applebead,2023-04-30,SO,Equities,261584.4879,72.1100,18862857.4226,-211642.1643
Applebead,2023-04-30,STT,Equities,107992.7200,71.6400,7736598.4640,17216.3836
Applebead,2023-04-30,SYY,Equities,176519.8344,76.2200,13454341.7804,337.3652
Applebead,2023-04-30,TEL,Equities,10637.8684,121.2200,1289522.4084,2202.6844
Applebead,2023-04-30,TFC,Equities,149428.7155,31.4400,4698038.8149,31158.2522
Applebead,2023-04-30,TJX,Equities,38444.4378,78.1900,3005970.5919,-2899.9479
Applebead,2023-04-30,TPR,Equities,233208.4697,40.5300,9451939.2785,-73886.2624
Applebead,2023-04-30,WAT,Equities,133039.8154,300.3600,39959838.9548,-21611.9416
Applebead,2023-04-30,WYNN,Equities,73645.4018,113.7200,8374955.0891,-9236.5054
Applebead,2023-04-30,XYL,Equities,59713.8451,103.4900,6179785.8260,8890.9118
Applebead,2023-05-31,ACGL,Equities,184925.7970,69.7000,12889328.0530,-109050.2828
Applebead,2023-05-31,ANSS,Equities,279982.0716,323.5900,90599398.5381,-323722.6361
Applebead,2023-05-31,ARE,Equities,190787.0684,112.2100,21408216.9470,112135.2014
Applebead,2023-05-31,AVY,Equities,151969.9254,160.3400,24366857.8458,-267325.5769
Applebead,2023-05-31,AXP,Equities,311171.5759,158.0200,49171332.4315,-34793.9632
Applebead,2023-05-31,AZO,Equities,268414.1809,2386.8400,640661703.4593,10337720.1175
Applebead,2023-05-31,BBY,Equities,128540.5583,71.8100,9230497.4907,26956.2995
Applebead,2023-05-31,BK,Equities,192435.7059,39.8300,7664714.1674,-78495.4427
Applebead,2023-05-31,BR,Equities,101759.5874,146.0500,14861987.7442,30810.6279
Applebead,2023-05-31,CAG,Equities,138568.2578,34.5000,4780604.8943,51855.7475
Applebead,2023-05-31,COP,Equities,272356.4373,98.2800,26767190.6614,95739.2966
Applebead,2023-05-31,CPB,Equities,151263.6528,50.1500,7585872.1901,81586.6697
Applebead,2023-05-31,CPRT,Equities,119189.6989,43.8000,5220508.8140,77776.7853
Applebead,2023-05-31,CRL,Equities,268251.5114,193.3800,51874477.2667,140189.7204
Applebead,2023-05-31,CSCO,Equities,134069.3172,49.3000,6609617.3363,45526.2263
Applebead,2023-05-31,DAL,Equities,32545.7166,36.2500,1179782.2254,-1873.3736
Applebead,2023-05-31,DGX,Equities,206729.5240,131.9700,27282095.2878,247027.6769
Applebead,2023-05-31,DRI,Equities,177972.0448,157.2500,27986104.0495,-98342.5573
Applebead,2023-05-31,EBAY,Equities,169128.3937,42.5400,7194721.8661,115848.0326
Applebead,2023-05-31,ENPH,Equities,91035.1096,173.8800,15829184.8645,64854.3703
Applebead,2023-05-31,EW,Equities,230226.7229,84.2300,19391996.8704,128078.5009
Applebead,2023-05-31,EXR,Equities,181639.7042,141.7200,25741978.8793,24650.3115
Applebead,2023-05-31,FOXA,Equities,172468.7097,31.2000,5381023.7412,55081.6568
Applebead,2023-05-31,GOOG,Equities,84959.4774,123.3700,10481450.7269,-104203.4278
Applebead,2023-05-31,GWW,Equities,29762.4012,647.3300,19266095.1765,-138641.9549
Applebead,2023-05-31,HAL,Equities,48470.8714,28.5000,1381419.8352,-24780.8322
Applebead,2023-05-31,HOLX,Equities,283454.7807,78.8900,22361747.6502,203549.9787
Applebead,2023-05-31,IEX,Equities,295678.9405,197.9600,58532603.0699,48502.7302
Applebead,2023-05-31,IFF,Equities,222499.6048,76.4900,17018994.7747,-362109.6016
Applebead,2023-05-31,LEN,Equities,303793.2162,106.8000,32445115.4954,1698.7254
Applebead,2023-05-31,LLY,Equities,55365.2313,428.5400,23726216.2247,229292.3227
Applebead,2023-05-31,LYB,Equities,55662.5093,84.4400,4700142.2857,69361.1807
Applebead,2023-05-31,LYV,Equities,25958.7619,79.9400,2075143.4302,-14931.6682
Applebead,2023-05-31,MCO,Equities,169547.8320,316.1400,53600851.6152,-37850.4726
Applebead,2023-05-31,META,Equities,292877.9024,264.7200,77530638.3348,210503.2034
Applebead,2023-05-31,MHK,Equities,198425.1508,92.0400,18263050.8766,283126.2136
Applebead,2023-05-31,MMC,Equities,125771.3789,172.5400,21700593.7219,119922.2075
Applebead,2023-05-31,NWL,Equities,94491.0455,8.3100,785220.5879,-38955.1167
Applebead,2023-05-31,ODFL,Equities,102486.0091,310.0400,31774762.2635,-48235.4120
Applebead,2023-05-31,PEP,Equities,29334.1015,181.0800,5311819.0946,-11410.3481
Applebead,2023-05-31,PNR,Equities,317031.3704,55.2900,17528664.4716,-8200.9906
Applebead,2023-05-31,PTC,Equities,24958.6926,134.4000,3354448.2862,6430.6991
Applebead,2023-05-31,QRVO,Equities,271646.7890,97.2600,26420366.6957,361447.5409
Applebead,2023-05-31,REGN,Equities,174114.9208,735.5600,128071971.1769,1625472.3586
